X,Y,Z,Normal_X,Normal_Y,Normal_Z,Feed_Rate,Is_Rapid
113.962646,7.046825,-75.488428,-0.051017,0.107720,-0.992871,50.00,False
113.953059,8.098068,-72.860266,-0.052934,0.155412,-0.986431,50.00,False
113.953059,8.098068,-70.264309,-0.052934,0.155412,-0.986431,50.00,False
113.934386,8.312978,-67.628613,-0.056668,0.198394,-0.978483,50.00,False
113.934386,8.312978,-65.032655,-0.056668,0.198394,-0.978483,50.00,False
113.940878,8.723980,-62.419431,-0.055370,0.215062,-0.975029,50.00,False
113.908906,8.677530,-59.831570,-0.061764,0.205772,-0.976649,50.00,False
113.868993,8.783090,-57.209474,-0.069747,0.226884,-0.971421,50.00,False
113.868993,8.783090,-54.613516,-0.069747,0.226884,-0.971421,50.00,False
113.868993,8.783090,-52.017559,-0.069747,0.226884,-0.971421,50.00,False
113.920291,8.889503,-49.398941,-0.059488,0.248167,-0.966889,50.00,False
114.064527,9.275258,-46.694080,-0.030640,0.325318,-0.945108,50.00,False
114.097457,9.271703,-44.100297,-0.024054,0.324607,-0.945543,50.00,False
114.121938,9.690371,-41.496597,-0.019158,0.329404,-0.943995,50.00,False
114.082602,10.132667,-38.842716,-0.027025,0.360390,-0.932410,50.00,False
114.063362,10.260105,-36.194874,-0.030873,0.385878,-0.922033,50.00,False
113.942314,11.755555,-33.360726,-0.055083,0.482078,-0.874395,50.00,False
114.095055,12.457470,-30.348493,-0.024535,0.611143,-0.791140,50.00,False
113.920381,13.131666,-27.113361,-0.059470,0.745983,-0.663305,50.00,False
114.054335,14.129963,-23.810654,-0.032679,0.852347,-0.521955,50.00,False
114.353441,15.594423,-20.297350,0.027142,0.940580,-0.338486,50.00,False
114.197854,18.568422,-16.962225,-0.003975,0.981650,-0.190652,50.00,False
114.160587,19.667979,-14.088402,-0.011428,0.990769,-0.135079,50.00,False
114.146046,19.966368,-11.349248,-0.014336,0.994216,-0.106440,50.00,False
114.143369,20.359778,-8.708993,-0.014872,0.995117,-0.097580,50.00,False
114.149639,20.410072,-6.016459,-0.013618,0.996840,-0.078265,50.00,False
114.156580,20.410959,-3.410209,-0.012230,0.997017,-0.076206,50.00,False
114.130603,20.420264,-0.653408,-0.017425,0.998878,-0.044038,50.00,False
114.173489,20.425418,2.111754,-0.008848,0.999909,-0.010197,50.00,False
114.160578,20.423924,4.886105,-0.011430,0.999610,0.025482,50.00,False
114.119055,20.418787,7.601799,-0.019735,0.998583,0.049429,50.00,False
114.019326,20.357283,10.561450,-0.039681,0.991716,0.122168,50.00,False
114.110981,20.317186,13.244766,-0.021349,0.989972,0.139640,50.00,False
114.177649,20.326310,15.780383,-0.008016,0.991797,0.127571,50.00,False
114.240731,19.859429,18.338342,0.004601,0.992767,0.119972,50.00,False
114.253776,18.962404,21.237842,0.007210,0.983515,0.180680,50.00,False
114.274455,18.685339,24.159071,0.011345,0.969271,0.245735,50.00,False
114.353617,17.503057,27.330228,0.027178,0.932257,0.360775,50.00,False
114.519294,16.097852,30.781660,0.060313,0.844676,0.531869,50.00,False
114.265620,14.243658,34.074266,0.009578,0.741215,0.671199,50.00,False
114.227863,13.809254,37.095241,0.002027,0.654334,0.756203,50.00,False
114.227494,12.600640,39.933114,0.001953,0.593833,0.804586,50.00,False
114.229794,10.267000,42.882669,0.002413,0.483565,0.875305,50.00,False
114.264605,8.621636,45.685759,0.009375,0.399393,0.916732,50.00,False
114.264605,8.621636,48.281717,0.009375,0.399393,0.916732,50.00,False
114.209564,8.445909,50.950518,-0.001633,0.364248,0.931301,50.00,False
114.209564,8.445909,53.546476,-0.001633,0.364248,0.931301,50.00,False
114.217101,7.088266,56.290833,-0.000125,0.276616,0.960981,50.00,False
114.217101,7.088266,58.886791,-0.000125,0.276616,0.960981,50.00,False
114.118078,6.219889,61.564819,-0.019930,0.210481,0.977395,50.00,False
114.101760,6.073607,64.189637,-0.023194,0.181232,0.983167,50.00,False
114.101760,6.073607,66.785594,-0.023194,0.181232,0.983167,50.00,False
114.101760,6.073607,69.381552,-0.023194,0.181232,0.983167,50.00,False
114.107282,4.929081,71.976592,-0.022089,0.182362,0.982983,50.00,False
118.048846,4.861781,71.973546,-0.033776,0.183847,0.982374,200.00,True
118.048846,4.861781,71.973546,-0.033776,0.183847,0.982374,50.00,False
118.050163,5.978401,69.367426,-0.033513,0.194440,0.980342,50.00,False
118.050943,5.975275,66.772114,-0.033357,0.193815,0.980471,50.00,False
118.050943,6.136524,64.176156,-0.033357,0.193815,0.980471,50.00,False
118.104614,6.947031,61.519852,-0.022623,0.248369,0.968401,50.00,False
118.142431,7.007934,58.908603,-0.015059,0.260549,0.965343,50.00,False
118.097556,7.268803,56.233631,-0.024035,0.312723,0.949540,50.00,False
118.151592,7.517407,53.549532,-0.013227,0.362444,0.931912,50.00,False
118.066307,8.717385,50.832475,-0.030284,0.418543,0.907692,50.00,False
118.042782,8.826320,48.183828,-0.034989,0.440330,0.897154,50.00,False
118.065738,9.812523,45.479681,-0.030398,0.482232,0.875516,50.00,False
118.143498,9.909379,42.830996,-0.014846,0.501603,0.864971,50.00,False
118.128897,11.831022,40.007948,-0.017766,0.572729,0.819552,50.00,False
118.228320,12.473994,37.327862,0.002118,0.596343,0.802727,50.00,False
118.238573,14.204429,34.074333,0.004169,0.741253,0.671213,50.00,False
118.358662,14.908348,30.963658,0.028187,0.822360,0.568269,50.00,False
118.384772,17.686615,27.301710,0.033409,0.934242,0.355071,50.00,False
118.333014,18.576833,24.290568,0.023057,0.962011,0.272034,50.00,False
118.185947,19.256072,21.136078,-0.006356,0.987043,0.160328,50.00,False
118.203521,20.148725,18.493519,-0.002841,0.988529,0.151007,50.00,False
118.137967,20.305790,15.920474,-0.015952,0.987693,0.155590,50.00,False
118.068719,20.346306,13.289502,-0.029802,0.988450,0.148587,50.00,False
118.113274,20.446000,10.552908,-0.020891,0.992498,0.120459,50.00,False
118.121716,20.468942,7.723754,-0.019202,0.997087,0.073820,50.00,False
118.132140,20.483069,4.792720,-0.017118,0.999830,0.006805,50.00,False
118.182858,20.490618,2.088940,-0.006974,0.999867,-0.014760,50.00,False
118.160612,20.485423,-0.668410,-0.011423,0.998828,-0.047038,50.00,False
118.175612,20.477455,-3.398409,-0.008423,0.997234,-0.073846,50.00,False
118.149717,20.470436,-5.985692,-0.013602,0.997304,-0.072112,50.00,False
118.124619,20.404062,-8.678231,-0.018622,0.995638,-0.091428,50.00,False
118.072506,20.116600,-11.369972,-0.029045,0.993442,-0.110585,50.00,False
118.082270,19.668367,-14.074241,-0.027092,0.990847,-0.132247,50.00,False
118.140709,18.954198,-17.039245,-0.015404,0.978419,-0.206056,50.00,False
118.162199,17.051125,-19.930559,-0.011106,0.964149,-0.265127,50.00,False
118.264084,14.456464,-23.551797,0.009271,0.882520,-0.470184,50.00,False
118.218510,13.980468,-26.879554,0.000156,0.787321,-0.616543,50.00,False
118.194044,13.492934,-30.012650,-0.004737,0.689814,-0.723971,50.00,False
118.186261,10.539000,-33.535191,-0.006293,0.416120,-0.909288,50.00,False
118.087660,10.216148,-36.263747,-0.026014,0.351550,-0.935808,50.00,False
118.087660,10.216148,-38.859705,-0.026014,0.351550,-0.935808,50.00,False
118.032505,10.129797,-41.485352,-0.037045,0.334280,-0.941746,50.00,False
118.032505,10.129797,-44.081309,-0.037045,0.334280,-0.941746,50.00,False
118.069964,10.016082,-46.717411,-0.029553,0.311537,-0.949774,50.00,False
118.117963,9.548594,-49.331496,-0.019953,0.301049,-0.953400,50.00,False
118.068097,9.184539,-52.026181,-0.029926,0.228238,-0.973145,50.00,False
117.973114,7.472798,-54.651862,-0.048923,0.197456,-0.979090,50.00,False
118.018484,7.316731,-57.278765,-0.039849,0.166243,-0.985279,50.00,False
117.994944,7.263187,-59.882452,-0.044557,0.155534,-0.986825,50.00,False
117.994944,7.263187,-62.478409,-0.044557,0.155534,-0.986825,50.00,False
117.988135,7.032734,-65.104900,-0.045919,0.109443,-0.992932,50.00,False
117.951094,7.031135,-67.699182,-0.053327,0.109124,-0.992597,50.00,False
117.951094,7.031135,-70.295140,-0.053327,0.109124,-0.992597,50.00,False
117.922459,6.842526,-72.906603,-0.059054,0.071402,-0.995698,50.00,False
117.922459,6.481103,-75.502561,-0.059054,0.071402,-0.995698,50.00,False
117.922459,6.481103,-78.098518,-0.059054,0.071402,-0.995698,50.00,False
117.922459,6.481103,-80.694476,-0.059054,0.071402,-0.995698,50.00,False
117.934103,6.319204,-83.300078,-0.056725,0.039022,-0.997627,50.00,False
117.934103,6.319204,-85.896036,-0.056725,0.039022,-0.997627,50.00,False
118.001289,6.199855,-88.498597,-0.043288,0.015152,-0.998948,50.00,False
118.001289,6.199855,-91.094554,-0.043288,0.015152,-0.998948,50.00,False
122.349892,6.750770,-81.107228,0.026433,0.047582,0.998518,200.00,True
122.349892,6.750770,-81.107228,0.026433,0.047582,0.998518,50.00,False
122.073366,6.853165,-88.490175,-0.028873,0.068060,-0.997263,50.00,False
122.073366,6.853165,-85.894218,-0.028873,0.068060,-0.997263,50.00,False
122.073366,6.853165,-83.298260,-0.028873,0.068060,-0.997263,50.00,False
122.073366,6.853165,-80.702303,-0.028873,0.068060,-0.997263,50.00,False
122.068122,8.076839,-78.053510,-0.029921,0.159797,-0.986696,50.00,False
122.068122,8.076839,-75.457553,-0.029921,0.159797,-0.986696,50.00,False
122.068122,8.076839,-72.861595,-0.029921,0.159797,-0.986696,50.00,False
122.068122,8.076839,-70.265638,-0.029921,0.159797,-0.986696,50.00,False
122.105698,8.291162,-67.631161,-0.022406,0.202661,-0.978993,50.00,False
122.090626,8.509826,-64.984423,-0.025420,0.246394,-0.968836,50.00,False
122.090626,8.824583,-62.388465,-0.025420,0.246394,-0.968836,50.00,False
122.050012,9.076198,-59.720207,-0.033543,0.296717,-0.954376,50.00,False
122.073219,9.547043,-57.118712,-0.028902,0.300739,-0.953269,50.00,False
122.035195,9.571297,-54.513728,-0.036507,0.305589,-0.951463,50.00,False
122.035195,9.571297,-51.917770,-0.036507,0.305589,-0.951463,50.00,False
122.035195,9.986346,-49.321813,-0.036507,0.305589,-0.951463,50.00,False
122.055295,10.002008,-46.721526,-0.032487,0.308722,-0.950597,50.00,False
122.055295,10.002008,-44.125568,-0.032487,0.308722,-0.950597,50.00,False
122.087317,10.009084,-41.528294,-0.026082,0.310137,-0.950334,50.00,False
122.039207,10.250832,-38.844926,-0.035704,0.358487,-0.932852,50.00,False
122.075292,10.360367,-36.206638,-0.028487,0.380394,-0.924386,50.00,False
122.195695,10.519950,-33.543916,-0.004407,0.412310,-0.911033,50.00,False
122.258523,13.328625,-30.113297,0.008159,0.668018,-0.744101,50.00,False
122.289241,13.816455,-27.012722,0.014303,0.765584,-0.643177,50.00,False
122.062207,15.688380,-23.346880,-0.031104,0.902674,-0.429200,50.00,False
122.150124,17.548479,-19.799871,-0.013521,0.970928,-0.238990,50.00,False
122.149696,19.047630,-16.950396,-0.013607,0.982020,-0.188286,50.00,False
122.102945,19.835705,-14.119052,-0.022957,0.989714,-0.141209,50.00,False
122.048111,20.264590,-11.297588,-0.033923,0.994793,-0.096108,50.00,False
122.063497,20.471010,-8.643636,-0.030846,0.995945,-0.084509,50.00,False
122.128724,20.478469,-5.971640,-0.017801,0.997437,-0.069301,50.00,False
122.128783,20.479403,-3.361990,-0.017789,0.997624,-0.066563,50.00,False
122.187385,20.526635,-0.682101,-0.006069,0.998742,-0.049776,50.00,False
122.154882,20.531491,2.060794,-0.012569,0.999713,-0.020389,50.00,False
122.163586,20.527063,4.740379,-0.010829,0.999935,-0.003663,50.00,False
122.085254,20.512988,7.709981,-0.026495,0.997120,0.071066,50.00,False
122.164560,20.470444,10.563044,-0.010634,0.992413,0.122487,50.00,False
122.143757,20.420682,13.333235,-0.014794,0.987435,0.157333,50.00,False
122.259057,20.409085,16.001004,0.008266,0.985115,0.171696,50.00,False
122.277828,19.603447,18.484551,0.012020,0.988732,0.149214,50.00,False
122.342355,19.158957,21.285506,0.024925,0.981426,0.190213,50.00,False
122.269954,18.512966,24.345265,0.010445,0.959071,0.282973,50.00,False
122.167452,17.671417,27.348174,-0.010055,0.931202,0.364364,50.00,False
122.564648,15.556233,30.902975,0.069384,0.828192,0.556132,50.00,False
122.390625,14.444730,34.133073,0.034579,0.729636,0.682961,50.00,False
122.282877,13.255566,37.057572,0.013030,0.662816,0.748669,50.00,False
122.226724,12.043071,39.852271,0.001799,0.615138,0.788417,50.00,False
122.182992,10.050550,42.746497,-0.006947,0.529837,0.848071,50.00,False
122.212075,9.818802,45.478852,-0.001131,0.483488,0.875350,50.00,False
122.281742,9.512426,48.230090,0.012803,0.422212,0.906407,50.00,False
122.351113,8.375687,50.917939,0.026677,0.379554,0.924785,50.00,False
122.318875,8.224373,53.573952,0.020229,0.349291,0.936796,50.00,False
122.188563,7.345392,56.209158,-0.005833,0.328041,0.944646,50.00,False
122.157459,6.912840,58.894945,-0.012054,0.270618,0.962611,50.00,False
122.113118,6.721838,61.539801,-0.020922,0.232417,0.972391,50.00,False
122.098969,6.493740,64.135821,-0.023752,0.232093,0.972404,50.00,False
122.092920,6.482846,66.734214,-0.024962,0.229914,0.972891,50.00,False
122.095258,6.331691,69.336087,-0.024494,0.224900,0.974074,50.00,False
122.063603,5.100162,71.962727,-0.030825,0.195544,0.980210,50.00,False
126.065206,5.110666,71.960670,-0.030504,0.197645,0.979799,200.00,True
126.065206,5.110666,71.960670,-0.030504,0.197645,0.979799,50.00,False
126.065206,5.110666,69.364712,-0.030504,0.197645,0.979799,50.00,False
126.063995,5.249317,66.738694,-0.030747,0.225375,0.973787,50.00,False
126.068940,6.456167,64.143810,-0.029758,0.224578,0.974002,50.00,False
126.108066,6.810815,61.517557,-0.021932,0.250213,0.967942,50.00,False
126.108066,6.810815,58.921600,-0.021932,0.250213,0.967942,50.00,False
126.108066,6.810815,56.325642,-0.021932,0.250213,0.967942,50.00,False
126.096698,8.117918,53.611810,-0.024206,0.328000,0.944367,50.00,False
126.198007,8.406548,50.907039,-0.003944,0.385726,0.922605,50.00,False
126.340477,9.555866,48.192691,0.024550,0.437411,0.898927,50.00,False
126.375650,9.617881,45.564919,0.031584,0.449814,0.892564,50.00,False
126.244535,10.868378,42.672512,0.005361,0.552834,0.833274,50.00,False
126.252100,11.165583,39.863258,0.006874,0.612276,0.790615,50.00,False
126.201233,13.294354,37.023406,-0.003299,0.670574,0.741836,50.00,False
126.191245,13.924569,34.097037,-0.005297,0.737109,0.675753,50.00,False
126.315391,16.157953,30.743065,0.019533,0.851402,0.524150,50.00,False
126.282604,17.422131,27.313426,0.012975,0.933856,0.357414,50.00,False
126.309451,18.361647,24.381043,0.018344,0.956812,0.290129,50.00,False
126.307469,19.281339,21.384527,0.017948,0.977533,0.210017,50.00,False
126.222211,19.642516,18.646843,0.000897,0.983359,0.181672,50.00,False
126.134639,20.394694,16.077057,-0.016618,0.982237,0.186906,50.00,False
126.202438,20.499533,13.364902,-0.003058,0.986511,0.163667,50.00,False
126.176436,20.526084,10.587451,-0.008259,0.991821,0.127368,50.00,False
126.195774,20.556984,7.669862,-0.004391,0.998001,0.063042,50.00,False
126.159125,20.566570,4.784006,-0.011721,0.999918,0.005062,50.00,False
126.169556,20.569050,2.064385,-0.009634,0.999760,-0.019671,50.00,False
126.183929,20.564259,-0.675556,-0.006760,0.998802,-0.048467,50.00,False
126.162887,20.561995,-3.311078,-0.010968,0.998349,-0.056380,50.00,False
126.132514,20.555368,-5.983094,-0.017043,0.997288,-0.071592,50.00,False
126.071423,20.474160,-8.607808,-0.029261,0.996575,-0.077343,50.00,False
126.015329,20.255727,-11.370951,-0.040480,0.993020,-0.110780,50.00,False
126.142776,19.834288,-14.134167,-0.014991,0.989430,-0.144232,50.00,False
126.118382,18.546141,-17.001611,-0.019869,0.979894,-0.198529,50.00,False
126.135212,17.501095,-19.977322,-0.016503,0.961451,-0.274480,50.00,False
126.053025,15.661719,-23.527060,-0.032941,0.884573,-0.465236,50.00,False
125.926070,13.678703,-27.158027,-0.058332,0.738033,-0.672238,50.00,False
126.170498,12.189533,-30.269092,-0.009446,0.631572,-0.775260,50.00,False
126.065572,11.345091,-33.418756,-0.030431,0.462684,-0.886001,50.00,False
126.112993,11.199201,-36.089246,-0.020947,0.433506,-0.900907,50.00,False
126.096607,10.841326,-38.840118,-0.024224,0.361931,-0.931890,50.00,False
126.081160,10.804241,-41.449883,-0.027314,0.354514,-0.934652,50.00,False
126.069682,10.702565,-44.082805,-0.029609,0.334178,-0.942045,50.00,False
126.048286,9.271628,-46.675151,-0.033888,0.335803,-0.941322,50.00,False
126.087099,9.058681,-49.342946,-0.026126,0.293213,-0.955690,50.00,False
126.118854,8.906524,-51.983716,-0.019775,0.262782,-0.964653,50.00,False
126.118854,8.906524,-54.579674,-0.019775,0.262782,-0.964653,50.00,False
126.069554,8.795818,-57.203177,-0.029635,0.240641,-0.970162,50.00,False
126.069554,8.795818,-59.799135,-0.029635,0.240641,-0.970162,50.00,False
126.123101,8.589728,-62.442937,-0.018926,0.199423,-0.979731,50.00,False
126.123101,8.589728,-65.038895,-0.018926,0.199423,-0.979731,50.00,False
126.123101,8.589728,-67.634852,-0.018926,0.199423,-0.979731,50.00,False
126.048992,8.540906,-70.238506,-0.033747,0.189659,-0.981270,50.00,False
126.048992,8.540906,-72.834463,-0.033747,0.189659,-0.981270,50.00,False
126.078047,8.058042,-75.460851,-0.027936,0.156037,-0.987356,50.00,False
126.078047,8.058042,-78.056809,-0.027936,0.156037,-0.987356,50.00,False
126.078047,7.293048,-80.652766,-0.027936,0.156037,-0.987356,50.00,False
126.109525,7.085889,-83.277820,-0.021641,0.114605,-0.993175,50.00,False
126.109525,7.085889,-85.873778,-0.021641,0.114605,-0.993175,50.00,False
126.109525,7.085889,-88.469735,-0.021641,0.114605,-0.993175,50.00,False
126.109525,7.085889,-91.065693,-0.021641,0.114605,-0.993175,50.00,False
130.061092,7.270028,-91.039671,-0.031327,0.151433,-0.987971,200.00,True
130.061092,7.270028,-91.039671,-0.031327,0.151433,-0.987971,50.00,False
130.061092,7.270028,-88.443713,-0.031327,0.151433,-0.987971,50.00,False
130.087576,8.274781,-85.830111,-0.026031,0.173771,-0.984442,50.00,False
130.087576,8.274781,-83.234153,-0.026031,0.173771,-0.984442,50.00,False
130.087576,8.274781,-80.638196,-0.026031,0.173771,-0.984442,50.00,False
130.087576,8.274781,-78.042238,-0.026031,0.173771,-0.984442,50.00,False
130.087576,8.274781,-75.446281,-0.026031,0.173771,-0.984442,50.00,False
130.148000,8.349232,-72.837829,-0.013946,0.188661,-0.981943,50.00,False
130.148000,8.349232,-70.241872,-0.013946,0.188661,-0.981943,50.00,False
130.148000,8.349232,-67.645915,-0.013946,0.188661,-0.981943,50.00,False
130.148000,8.535920,-65.049957,-0.013946,0.188661,-0.981943,50.00,False
130.069808,8.634802,-62.432224,-0.029584,0.208438,-0.977588,50.00,False
130.069808,8.634802,-59.836267,-0.029584,0.208438,-0.977588,50.00,False
129.992704,8.713752,-57.219854,-0.045005,0.224228,-0.973497,50.00,False
129.875761,8.765126,-54.604944,-0.068393,0.234503,-0.969707,50.00,False
129.925234,9.011797,-51.945886,-0.058499,0.283837,-0.957087,50.00,False
129.925234,9.011797,-49.349929,-0.058499,0.283837,-0.957087,50.00,False
129.903486,9.055442,-46.739428,-0.062849,0.292566,-0.954178,50.00,False
129.989174,9.133975,-44.123578,-0.045711,0.308272,-0.950199,50.00,False
130.100764,9.478575,-41.405821,-0.023393,0.377192,-0.925839,50.00,False
